filename,width,height,class,xmin,ymin,xmax,ymax
egohands-public-1620850576321_png_jpg.rf.9e32477c97bb8f7acfa9f7be726e6b1f.jpg,640,640,Rock,364,265,497,405
Screen-Shot-2022-02-08-at-1-00-12-PM_png.rf.9e41e6fa3fcd479b4809bb9329f6022e.jpg,640,640,Paper,137,107,237,440
youtube-88_jpg.rf.9e38fb845d09ecde54e8a663a190d35d.jpg,640,640,Rock,224,0,392,234
IMG_7077_MOV-35_jpg.rf.9e6268dfc35a4563dd954e35ad3dffe6.jpg,640,640,Scissors,169,285,351,426
IMG_7077_MOV-35_jpg.rf.9e6268dfc35a4563dd954e35ad3dffe6.jpg,640,640,Scissors,297,340,438,402
0054_png.rf.9e525abba0576635fb8745104e1d3ec1.jpg,640,640,Rock,406,338,453,433
Photo-on-2-16-22-at-10-18-AM_jpg.rf.9e640cb4a0f4fc1a1e939378074d741d.jpg,640,640,Rock,392,343,484,523
0059_png.rf.9e68e6ec666305fe0c9b2a6cc5ff1081.jpg,640,640,Rock,422,351,472,460
0059_png.rf.9e68e6ec666305fe0c9b2a6cc5ff1081.jpg,640,640,Rock,255,432,304,533

Screen-Recording-2023-03-11-at-9_48_18-PM_mov-51_jpg.rf.9e83ccebc6ebe222e3ecf4bf291b6a80.jpg,640,640,Rock,149,272,202,388
Screen-Recording-2023-03-11-at-9_48_18-PM_mov-51_jpg.rf.9e83ccebc6ebe222e3ecf4bf291b6a80.jpg,640,640,Rock,332,348,393,516
egohands-public-1625254238908_png_jpg.rf.9e6859f72f5b6ca0782d3cc2c1657a76.jpg,640,640,Scissors,51,316,397,608


IMG_7043_MOV-186_jpg.rf.9ea70737e658c235ade5b56d509e4312.jpg,640,640,Rock,0,364,194,599

zoom_tests_RockPaperScissors-mohamed_mp4-153_jpg.rf.9ec484936fa404a446e71d5b17dca1af.jpg,640,640,Paper,149,149,430,608
IMG_5567_mp4-74_jpg.rf.9ee22703ef08fc35e3bb87682da9e167.jpg,640,640,Paper,81,339,301,468
IMG_7043_MOV-178_jpg.rf.9ee23a9b7964020ed7ac7eabe262cd3b.jpg,640,640,Rock,166,293,626,507
youtube-94_jpg.rf.9efb25dec5f69e4477c6e9f66af98889.jpg,640,640,Scissors,172,200,427,425

egohands-public-1626460197027_png_jpg.rf.9f02ad2f1224d720a13c97af31212573.jpg,640,640,Rock,231,375,430,564
0020_png.rf.9ee3dbdf54789e6cf01d29737ea8d5d6.jpg,640,640,Rock,193,295,243,394
0020_png.rf.9ee3dbdf54789e6cf01d29737ea8d5d6.jpg,640,640,Rock,395,275,445,387


egohands-public-1625151627780_png_jpg.rf.9f1357e2a4c41edeb716f74ff577f9f1.jpg,640,640,Rock,73,86,263,326
IMG_7077_MOV-180_jpg.rf.9f2c0a856b32b435534e80018ff1f6c4.jpg,640,640,Rock,107,282,184,425
IMG_7077_MOV-180_jpg.rf.9f2c0a856b32b435534e80018ff1f6c4.jpg,640,640,Rock,325,329,401,474


IMG_7077_MOV-81_jpg.rf.9f11855c47c9197f6696e413a5c37c95.jpg,640,640,Scissors,354,297,539,436
IMG_7077_MOV-81_jpg.rf.9f11855c47c9197f6696e413a5c37c95.jpg,640,640,Scissors,185,327,301,447
zoom_tests_RockPaperScissors-mohamed_mp4-23_jpg.rf.9f37d1fa7c8f4bcd1d058f90a7c1c1a7.jpg,640,640,Rock,128,265,294,640
egohands-public-1623336389069_png_jpg.rf.9f70f63c9a70be96f6f7cea0810800ae.jpg,640,640,Paper,287,466,640,640
youtube-60_jpg.rf.9f5750fba5d7a791b14ff8042f71085c.jpg,640,640,Rock,356,33,583,420
egohands-public-1624546399884_png_jpg.rf.9f69fc0ae0028959df075aa78e305a57.jpg,640,640,Paper,55,343,344,477
zoom_tests_RockPaperScissors-mohamed_mp4-53_jpg.rf.9f6e05d152b4d774628d14f7fc2f1628.jpg,640,640,Rock,367,184,640,640
egohands-public-1625860390657_png_jpg.rf.9fa62acae29da8ded128a76747b6c979.jpg,640,640,Paper,316,348,556,483


egohands-public-1624377523483_png_jpg.rf.9fe1f9b365b981221c65fe207c91077a.jpg,640,640,Rock,445,311,613,534
Screen-Recording-2023-03-11-at-9_48_18-PM_mov-214_jpg.rf.9fe36597c1505ea00935f4d1e1285ded.jpg,640,640,Paper,303,163,363,294
Screen-Recording-2023-03-11-at-9_48_18-PM_mov-214_jpg.rf.9fe36597c1505ea00935f4d1e1285ded.jpg,640,640,Rock,235,254,277,355

IMG_5567_mp4-162_jpg.rf.9fe141a87681bf3f4edab9906964c54f.jpg,640,640,Paper,26,369,266,504
youtube-33_jpg.rf.9fec2b10a6f75914c06890f076088f19.jpg,640,640,Scissors,109,197,480,483






IMG_7077_MOV-47_jpg.rf.a02c9b8231082f00107dae3ccd51e69c.jpg,640,640,Scissors,199,291,337,427
IMG_7077_MOV-47_jpg.rf.a02c9b8231082f00107dae3ccd51e69c.jpg,640,640,Rock,374,221,482,401

IMG_5567_mp4-103_jpg.rf.a0204a5666515abd89205682a0ccec29.jpg,640,640,Scissors,202,389,362,543
egohands-public-1626442357078_png_jpg.rf.a023bf6ca62afce70b5f9f30cec7678d.jpg,640,640,Rock,410,327,610,548
IMG_7043_MOV-12_jpg.rf.a04aa60529cfd36fe01c994b7d9dc47f.jpg,640,640,Scissors,0,296,411,640


zoom_tests_RockPaperScissors-mohamed_mp4-151_jpg.rf.a03644152d4f8fc31acbdfc50d835c53.jpg,640,640,Paper,177,218,502,506
egohands-public-1624563408015_png_jpg.rf.a0664d14706fce382316b92004f4836e.jpg,640,640,Paper,141,353,390,500

egohands-public-1620853698823_png_jpg.rf.a09eee7a4c9bba66a29f6306fc1259cf.jpg,640,640,Rock,91,352,279,540
egohands-public-1626966068204_png_jpg.rf.a08b0e7e03d971f732531f4a1302e399.jpg,640,640,Rock,330,291,528,502

egohands-public-1620853698823_png_jpg.rf.a07d5a197571e0437de7fa4b8ca4dd1a.jpg,640,640,Rock,67,328,261,522
youtube-110_jpg.rf.a0b073cbd6d91aacc6359cf803bf6f5d.jpg,640,640,Rock,440,149,596,346
youtube-110_jpg.rf.a0b073cbd6d91aacc6359cf803bf6f5d.jpg,640,640,Scissors,91,123,340,327


IMG_5636_MOV-14_jpg.rf.a0bdf4e8018123d48bc2bfa6563fddb6.jpg,640,640,Scissors,112,341,376,491
IMG_7077_MOV-37_jpg.rf.a0dc916206b7e80e16eeee30e3d0333c.jpg,640,640,Rock,49,230,165,379
IMG_7077_MOV-37_jpg.rf.a0dc916206b7e80e16eeee30e3d0333c.jpg,640,640,Rock,352,239,438,386
Screen-Shot-2021-05-12-at-3-33-32-PM_png_jpg.rf.a0d21ee3c80b42ef8aa5a9fff8edea3f.jpg,640,640,Paper,280,280,401,486

egohands-public-1625012650092_png_jpg.rf.a0df7cdb945a2ae5b509869a2ecb85d0.jpg,640,640,Paper,0,397,265,640
IMG_7043_MOV-127_jpg.rf.a0eda077903ef4059d4415af7683af19.jpg,640,640,Paper,10,371,442,640

IMG_7079_MOV-24_jpg.rf.a1113d95947e201f6b4666a275f615ff.jpg,640,640,Paper,322,193,581,466
zoom_tests_RockPaperScissors-mohamed_mp4-44_jpg.rf.a0fca495caeefdcf0c7ada1d016238ad.jpg,640,640,Rock,368,0,558,515


egohands-public-1625254238022_png_jpg.rf.a11947b7cb2785e3907d51ea51503fd0.jpg,640,640,Rock,291,351,526,593
Screen-Recording-2023-03-11-at-9_48_18-PM_mov-230_jpg.rf.a134f2dc0ea800c7de1a7025f221e0e2.jpg,640,640,Rock,406,248,462,370
IMG_7077_MOV-83_jpg.rf.a129703bd2c349bc627a290d0df13257.jpg,640,640,Scissors,336,286,513,428
IMG_7077_MOV-83_jpg.rf.a129703bd2c349bc627a290d0df13257.jpg,640,640,Scissors,174,298,294,414


IMG_5636_MOV-66_jpg.rf.a13fce3d7cb7a06881b5483b4d58bcc7.jpg,640,640,Paper,160,405,427,524
IMG_7043_MOV-132_jpg.rf.a161933adde5155a1f70f2747a32cf83.jpg,640,640,Paper,143,330,582,499
zoom_tests_RockPaperScissors-mohamed_mp4-53_jpg.rf.a15b50c2d58171b88331ac022a9e1c5a.jpg,640,640,Rock,0,210,261,640

IMG_5567_mp4-169_jpg.rf.a15e539a142a69da9cbd7ae6c5712222.jpg,640,640,Paper,329,389,571,437
Screen-Recording-2023-03-11-at-9_48_18-PM_mov-149_jpg.rf.a154b8ddec91e0fd6f4637fbccdd1d81.jpg,640,640,Rock,122,280,158,408
zoom_tests_RockPaperScissors-mohamed_mp4-91_jpg.rf.a188994786085eedb38351c940af511e.jpg,640,640,Rock,292,445,537,640
IMG_7043_MOV-118_jpg.rf.a1976c5686fdb14e0281766f3fd00734.jpg,640,640,Paper,0,317,488,571
egohands-public-1624546380201_png_jpg.rf.a19952938fdcbce3481ba98e2fc9ca68.jpg,640,640,Rock,277,358,428,531
egohands-public-1622127397604_png_jpg.rf.a192598104f4f1e4b18761c008fa0ddd.jpg,640,640,Paper,53,28,325,420
youtube-42_jpg.rf.a1b1ac005c40b1969d2b23590766b11d.jpg,640,640,Scissors,144,176,481,447
IMG_5636_MOV-54_jpg.rf.a1a9a1bbd7d2556194cb7a5c11e58648.jpg,640,640,Rock,54,329,207,421



Photo-on-2-16-22-at-10-20-AM-11_jpg.rf.a1a02314d6da32e6ad08faa713200c05.jpg,640,640,Scissors,169,336,338,573

IMG_5567_mp4-15_jpg.rf.a1eab3bd1ef20a01092a63802da6b633.jpg,640,640,Scissors,310,311,436,429

zoom_tests_RockPaperScissors-mohamed_mp4-80_jpg.rf.a205d4d5c9506645a242aaacf43dd83a.jpg,640,640,Rock,483,241,624,580
egohands-public-1625070655222_png_jpg.rf.a1d6caa32f81189193845016653e5497.jpg,640,640,Paper,50,295,335,527


egohands-public-1626808619956_png_jpg.rf.a213c6cb72bfe3492fdf1aa80f89b41f.jpg,640,640,Paper,259,410,583,624


egohands-public-1622748407597_png_jpg.rf.a21748d7863a5192212ba286240f9c6b.jpg,640,640,Paper,73,351,230,476
egohands-public-1624035521712_png_jpg.rf.a1eee6b259f88b822ac9fcd6040f82ad.jpg,640,640,Scissors,119,236,447,508



egohands-public-1623336384915_png_jpg.rf.a24fe89c965fab4b04ed776fe957756e.jpg,640,640,Paper,7,112,334,300
IMG_7043_MOV-182_jpg.rf.a253963d7486ae61a5c062282fdbfa4a.jpg,640,640,Rock,170,331,606,532
JWitt-RCP_mp4-32_jpg.rf.a25db730750bd8e8f7f80b87103e27d8.jpg,640,640,Rock,51,317,640,640
IMG_5636_MOV-59_jpg.rf.a282f04c4ff580277b9fe248c70bb52e.jpg,640,640,Rock,454,361,616,449
IMG_5636_MOV-59_jpg.rf.a282f04c4ff580277b9fe248c70bb52e.jpg,640,640,Paper,87,336,355,454

youtube-80_jpg.rf.a28b2a27516a0ca46f3ab80baa927cfa.jpg,640,640,Rock,450,144,624,434
youtube-80_jpg.rf.a28b2a27516a0ca46f3ab80baa927cfa.jpg,640,640,Rock,63,139,228,382


egohands-public-1621214703259_png_jpg.rf.a28c9e9f005a4668f8fa581ffefa445a.jpg,640,640,Scissors,28,272,246,432
egohands-public-1626386618180_png_jpg.rf.a2a7f6f86da4d5e12175c6c3fc3f829c.jpg,640,640,Scissors,0,293,251,599
zoom_tests_RockPaperScissors-mohamed_mp4-76_jpg.rf.a27d307dc7377c33405c8025630c205b.jpg,640,640,Rock,26,309,222,640

zoom_tests_RockPaperScissors-mohamed_mp4-118_jpg.rf.a2b6726909405cafa721be730f686e3e.jpg,640,640,Paper,0,0,305,468



IMG_5567_mp4-19_jpg.rf.a2da8cc10d48f6adc5b2f1d52aae6594.jpg,640,640,Scissors,230,349,368,457
IMG_7079_MOV-127_jpg.rf.a2e1b38e1316ec5dbd0d11bdc70f5be9.jpg,640,640,Scissors,21,0,286,214

egohands-public-1623941923685_png_jpg.rf.a2f9460d06ac5deead7595120f1a8ca0.jpg,640,640,Scissors,0,182,345,414
egohands-public-1625254244982_png_jpg.rf.a305acc86de7223977b3c319882db2f4.jpg,640,640,Scissors,201,350,589,640
0160_png.rf.a3150ee4e0022884e2868c1bd16f6f75.jpg,640,640,Paper,202,471,322,610
0160_png.rf.a3150ee4e0022884e2868c1bd16f6f75.jpg,640,640,Scissors,84,539,177,640
zoom_tests_RockPaperScissors-mohamed_mp4-17_jpg.rf.a341ac5b96e982a6fdd9720148cfaaba.jpg,640,640,Rock,167,187,315,389
egohands-public-1625070652889_png_jpg.rf.a32ffc38ebb07c148c4be5b0676fde85.jpg,640,640,Paper,253,345,584,600
egohands-public-1620850622289_png_jpg.rf.a3126c212499275cc799af44088ae0a9.jpg,640,640,Rock,296,429,448,595
youtube-120_jpg.rf.a355fce243930421b82355643c0e1ba1.jpg,640,640,Scissors,73,140,294,402
youtube-120_jpg.rf.a355fce243930421b82355643c0e1ba1.jpg,640,640,Paper,316,56,530,387

egohands-public-1625254246946_png_jpg.rf.a3695b3dfacda587b7ac25e3bb4fa171.jpg,640,640,Scissors,409,137,640,408
0178_png.rf.a3523954cd92f373a64d27170503b2c6.jpg,640,640,Rock,396,414,449,535
0178_png.rf.a3523954cd92f373a64d27170503b2c6.jpg,640,640,Scissors,271,458,385,577

IMG_5636_MOV-25_jpg.rf.a3843fb1ed449065c9a4ee6b339f5055.jpg,640,640,Rock,95,357,235,465

youtube-126_jpg.rf.a39f106b2ae9affe5a7cfcdd9858e759.jpg,640,640,Rock,80,39,204,241
youtube-126_jpg.rf.a39f106b2ae9affe5a7cfcdd9858e759.jpg,640,640,Rock,401,64,529,259


20220216_220815_jpg.rf.a3bd59297cb3defdce3d8d6d4ea1d685.jpg,640,640,Scissors,164,385,520,553
egohands-public-1624377527342_png_jpg.rf.a3a4365656f27afd9d7f48168760913f.jpg,640,640,Paper,138,350,388,499
JWitt-RCP_mp4-81_jpg.rf.a3ffc15fe0f5b18355f83cfb5022bd24.jpg,640,640,Paper,42,155,513,347
youtube-96_jpg.rf.a40aa9bf2345cd2e4ec4e3c0454d6a19.jpg,640,640,Scissors,92,132,351,353
youtube-96_jpg.rf.a40aa9bf2345cd2e4ec4e3c0454d6a19.jpg,640,640,Rock,460,159,633,372

IMG_5567_mp4-167_jpg.rf.a42e0b10a5b28639da28c4ff6fb80e45.jpg,640,640,Paper,103,330,293,444
IMG_5567_mp4-33_jpg.rf.a488508f2c130f4ada870436ad12a086.jpg,640,640,Rock,332,322,459,404
youtube-132_jpg.rf.a44f7b27ba246bd9694def05b1a863b6.jpg,640,640,Paper,2,229,258,343
youtube-132_jpg.rf.a44f7b27ba246bd9694def05b1a863b6.jpg,640,640,Scissors,293,126,550,309

egohands-public-1620914955502_png_jpg.rf.a496343ac2d0c91935947b46a9d2a699.jpg,640,640,Paper,372,242,625,357

Screen-Shot-2022-02-16-at-11-17-13-AM-2-_png.rf.a48f08ace40a8214eedec581e7c75559.jpg,640,640,Scissors,190,413,301,637
egohands-public-1622730815463_png_jpg.rf.a4b95a3e5e4d4a0c9cf4609e7d729f90.jpg,640,640,Scissors,102,209,345,444


egohands-public-1624563396763_png_jpg.rf.a4b0398ad7a14f691d368e097036fbf5.jpg,640,640,Rock,1,173,165,359
egohands-public-1620850557530_png_jpg.rf.a4ec616c362cad3e0ef498158ad51757.jpg,640,640,Paper,136,276,340,376
IMG_7079_MOV-161_jpg.rf.a4f04e639a0e629c1884f9a0eb7e0277.jpg,640,640,Rock,207,372,640,640

IMG_5636_MOV-20_jpg.rf.a4f6b0c11454d88e028e9346334c2652.jpg,640,640,Paper,285,353,560,440
egohands-public-1625679148261_png_jpg.rf.a4f623bf16b7aafee655a32c05c2f438.jpg,640,640,Paper,43,492,355,640
zoom_tests_RockPaperScissors-mohamed_mp4-66_jpg.rf.a50395c619c209a3b728e5f329035447.jpg,640,640,Rock,517,111,640,385
egohands-public-1624035521712_png_jpg.rf.a510112a33712e46e7a89a9b0ea74ee1.jpg,640,640,Scissors,117,238,441,506

IMG_5567_mp4-112_jpg.rf.a53e90737f707c0bf11391a9dabf1459.jpg,640,640,Rock,235,381,363,456

Screen-Shot-2021-05-12-at-3-28-39-PM_png_jpg.rf.a53daddb7c7b01169a1b807a1b0cbea9.jpg,640,640,Rock,349,196,462,373
zoom_tests_RockPaperScissors-mohamed_mp4-54_jpg.rf.a546ca6d873b4d783a0a497086e0fe8b.jpg,640,640,Rock,412,196,640,640
JWitt-RCP_mp4-68_jpg.rf.a56abd0956b17b44832ed4c58105d177.jpg,640,640,Paper,0,125,480,406
youtube-1_jpg.rf.a54a6954bb9daa58f793231cb4b92ed6.jpg,640,640,Rock,24,167,190,435
youtube-1_jpg.rf.a54a6954bb9daa58f793231cb4b92ed6.jpg,640,640,Rock,410,172,581,411
IMG_5567_mp4-77_jpg.rf.a57db106f2c38713b4ec298f50e8f121.jpg,640,640,Paper,69,436,329,529
IMG_7043_MOV-75_jpg.rf.a588a623c9d707ca2e46f459d1c79f5d.jpg,640,640,Rock,260,368,570,574
egohands-public-1621214705872_png_jpg.rf.a59f55f98f7de75936171c5224da55c6.jpg,640,640,Scissors,356,270,535,561

IMG_5636_MOV-65_jpg.rf.a5864e12d6f52a177eb955d054ac8a79.jpg,640,640,Paper,203,367,509,515





egohands-public-1624550297060_png_jpg.rf.a5db7c334a46ea8caaba84ef44e9cab4.jpg,640,640,Rock,108,323,278,528
youtube-121_jpg.rf.a6016b565bef04d7100cd82ab30fb0b7.jpg,640,640,Paper,312,85,549,440
youtube-121_jpg.rf.a6016b565bef04d7100cd82ab30fb0b7.jpg,640,640,Scissors,38,218,299,464
egohands-public-1620852230036_png_jpg.rf.a60b01566208bc2bab62bb1d931ca38e.jpg,640,640,Scissors,370,177,566,422
egohands-public-1624053422036_png_jpg.rf.a5fc9aa945f3159934533281fa08132c.jpg,640,640,Rock,224,289,529,505
youtube-53_jpg.rf.a610793b3c5a685dcfcc6ae2056fb33c.jpg,640,640,Rock,415,186,555,470
youtube-53_jpg.rf.a610793b3c5a685dcfcc6ae2056fb33c.jpg,640,640,Scissors,71,275,329,510



egohands-public-1625756302642_png_jpg.rf.a6403b5ba25aa3728400e8354d58981b.jpg,640,640,Paper,216,352,451,508
0185_png.rf.a6685cc4c5c11b4608285227ad1a84c9.jpg,640,640,Rock,201,351,261,480
0185_png.rf.a6685cc4c5c11b4608285227ad1a84c9.jpg,640,640,Rock,418,331,470,441
Screen-Recording-2023-03-11-at-9_48_18-PM_mov-153_jpg.rf.a66ca69caa5b688ca6a53b0bf36207f6.jpg,640,640,Rock,243,114,274,213
Screen-Recording-2023-03-11-at-9_48_18-PM_mov-153_jpg.rf.a66ca69caa5b688ca6a53b0bf36207f6.jpg,640,640,Rock,416,201,449,248




egohands-public-1622746674499_png_jpg.rf.a6858e61cc2b0a77acc60c8dbb41ac62.jpg,640,640,Paper,16,145,265,461
egohands-public-1624035526954_png_jpg.rf.a6aedffe1c787d2f07252816683ed0f5.jpg,640,640,Paper,295,188,640,372
IMG_7079_MOV-127_jpg.rf.a6d7f778b278bda1726cac30793f056a.jpg,640,640,Scissors,0,0,291,187



youtube-64_jpg.rf.a6defb57ee9c35b15468829218263f64.jpg,640,640,Rock,360,86,537,395
IMG_5567_mp4-147_jpg.rf.a6e1fc487313d673c9a84b46ff69fc04.jpg,640,640,Scissors,339,302,527,413

IMG_7077_MOV-155_jpg.rf.a6ef97fa7e7d6ecace9e6757ced8090a.jpg,640,640,Rock,145,361,223,513
IMG_7043_MOV-199_jpg.rf.a6f92297abe391053415e0a84aef6e6e.jpg,640,640,Scissors,314,272,640,449
IMG_5567_mp4-130_jpg.rf.a6e165c862bf69a5edd04b054816babf.jpg,640,640,Rock,377,426,528,496
egohands-public-1620849849796_png_jpg.rf.a6f7f4aef282346ae5e2f06c5ad8664e.jpg,640,640,Rock,369,377,549,606


egohands-public-1626201628204_png_jpg.rf.a70bbed811ac57a2dacd0de7455baa6b.jpg,640,640,Scissors,360,252,640,543
zoom_tests_RockPaperScissors-mohamed_mp4-172_jpg.rf.a7039ce871b718abf892e6d87d4cdf92.jpg,640,640,Paper,314,214,501,637

Screen-Recording-2023-03-11-at-9_48_18-PM_mov-129_jpg.rf.a74bec65e08abcd779dd94fab4502d59.jpg,640,640,Rock,220,248,253,340
IMG_7043_MOV-183_jpg.rf.a70e2e0085cfd7622acb1db3abde8f65.jpg,640,640,Rock,321,395,621,586
zoom_tests_RockPaperScissors-mohamed_mp4-191_jpg.rf.a71b08db77b6791cd8fcf56801495929.jpg,640,640,Scissors,0,228,248,640
JWitt-RCP_mp4-85_jpg.rf.a754798108b1f65d3b93081478bcf634.jpg,640,640,Paper,419,118,640,358
egohands-public-1624377525964_png_jpg.rf.a76ca67dadaca3f1eef9dee0eedfc32f.jpg,640,640,Paper,0,224,304,446

zoom_tests_RockPaperScissors-mohamed_mp4-148_jpg.rf.a7561aad3baaa4e0eda4b410f08815fb.jpg,640,640,Paper,271,116,513,598
youtube-30_jpg.rf.a76eb82ad324d584b4c9b0dff570598e.jpg,640,640,Rock,230,197,409,535
egohands-public-1626355944007_png_jpg.rf.a77c8ef760aefe78c4ed336d00494ce7.jpg,640,640,Rock,107,385,232,535
youtube-112_jpg.rf.a79fe92e8bc16f4f2979583ca520ad9c.jpg,640,640,Rock,441,0,554,136
youtube-112_jpg.rf.a79fe92e8bc16f4f2979583ca520ad9c.jpg,640,640,Rock,0,38,134,313




zoom_tests_RockPaperScissors-mohamed_mp4-213_jpg.rf.a7a2546e070471ea1f30ab3db2a86f94.jpg,640,640,Scissors,310,286,437,590
IMG_5636_MOV-12_jpg.rf.a7b473ff72c8c75ea1576e603dd4c6fc.jpg,640,640,Scissors,270,372,510,525
IMG_7043_MOV-56_jpg.rf.a7cb4ca75f50bd9ad1bc46b6d8ce64d9.jpg,640,640,Scissors,198,417,610,640


IMG_7043_MOV-91_jpg.rf.a7c2c4dcdb422b148e3644bb0c5c364d.jpg,640,640,Rock,174,381,453,520
egohands-public-1626386620816_png_jpg.rf.a8036123b5d8d14fd25c43afa7d85ad9.jpg,640,640,Rock,314,334,514,540
egohands-public-1620852259463_png_jpg.rf.a7e28045111e5051d63af050c8f23ccb.jpg,640,640,Paper,333,203,468,452

IMG_7043_MOV-11_jpg.rf.a834514b15f2c6a285b0f72619b58f47.jpg,640,640,Scissors,202,303,640,640

zoom_tests_RockPaperScissors-mohamed_mp4-98_jpg.rf.a81b68a02931db2dae74cd12a91183a1.jpg,640,640,Rock,536,0,640,438

IMG_7043_MOV-119_jpg.rf.a86f5fcde5afee0b9a68326a0237ee94.jpg,640,640,Paper,0,365,552,640
egohands-public-1624561292494_png_jpg.rf.a8389337b2aa0ce2b03fb8ceee32f38d.jpg,640,640,Rock,174,378,350,611


IMG_7043_MOV-118_jpg.rf.a83dba3f172afa5c9a0de650f2c498b1.jpg,640,640,Paper,152,317,640,569

JWitt-RCP_mp4-11_jpg.rf.a8865bbdabbdfe5620c13868a939f48c.jpg,640,640,Rock,12,323,537,573


20220216_221837_jpg.rf.a8a1d4954493ea90585b69af80c40141.jpg,640,640,Rock,245,278,424,457
IMG_7079_MOV-53_jpg.rf.a8a3faa1276af51a47677188648811b9.jpg,640,640,Paper,101,205,446,419

JWitt-RCP_mp4-15_jpg.rf.a8990e3b9f5aca7d0f398da63bf3fa84.jpg,640,640,Rock,343,126,640,362
egohands-public-1628521096427_png_jpg.rf.a8a58228ccdde1dc283e683c5813c5aa.jpg,640,640,Scissors,333,331,640,640

zoom_tests_RockPaperScissors-mohamed_mp4-82_jpg.rf.a8b5d41a8eb622d7f3c00e4ea037f2e4.jpg,640,640,Rock,373,38,491,374

egohands-public-1626355945860_png_jpg.rf.a92cd1cce46cd7e7344c8f9ce481f632.jpg,640,640,Rock,31,225,164,395
IMG_5636_MOV-28_jpg.rf.a8fa5608a74df839ab7498cab11df249.jpg,640,640,Rock,143,383,324,484
IMG_7079_MOV-131_jpg.rf.a8f8afb1643a0da4f4b425f46da139e1.jpg,640,640,Scissors,147,228,548,406

egohands-public-1620849870898_png_jpg.rf.a944da98c9d6ffa4c451e82c61354a9a.jpg,640,640,Paper,305,38,599,470




egohands-public-1625860390657_png_jpg.rf.a96aa876c722e7503f733e071edc829e.jpg,640,640,Paper,61,345,333,490
egohands-public-1625012666756_png_jpg.rf.a96f315e349f74c04d82db273c1fea4d.jpg,640,640,Scissors,65,104,309,351
IMG_7043_MOV-90_jpg.rf.a9833a0967579a465640125c234a8000.jpg,640,640,Rock,196,440,485,599


zoom_tests_RockPaperScissors-mohamed_mp4-191_jpg.rf.a98591ae5da10e82171606103bd2bd3c.jpg,640,640,Scissors,6,241,275,635




egohands-public-1624576223316_png_jpg.rf.a9baaf0693712a038ecda81c9783b8a6.jpg,640,640,Rock,107,249,280,421
JWitt-RCP_mp4-39_jpg.rf.a99914659eb9e4fbd05afed9639630eb.jpg,640,640,Scissors,85,176,640,570



egohands-public-1625679151324_png_jpg.rf.cd6f265a1622af354d56857aac189813.jpg,640,640,Scissors,6,285,297,568


0129_png.rf.cd1080f5d97b8af7fa4b8e387d89873b.jpg,640,640,Rock,214,320,276,433
0129_png.rf.cd1080f5d97b8af7fa4b8e387d89873b.jpg,640,640,Rock,426,319,474,419
egohands-public-1625012657432_png_jpg.rf.cd3e42ed9e6daebb2905cbbae0951f12.jpg,640,640,Rock,7,299,213,497

egohands-public-1620850627481_png_jpg.rf.cd196b27c00cb4f6bf0864f9726d44f5.jpg,640,640,Rock,84,352,204,529
egohands-public-1624576210072_png_jpg.rf.cd9a2685c3bba846566081f803c670f1.jpg,640,640,Scissors,132,352,399,538


IMG_7077_MOV-83_jpg.rf.cce8b70be06557c10b686de7779bdd70.jpg,640,640,Scissors,386,252,585,412
IMG_7077_MOV-83_jpg.rf.cce8b70be06557c10b686de7779bdd70.jpg,640,640,Scissors,204,266,339,396


IMG_5636_MOV-21_jpg.rf.cd6ff3c1e505a86a5f66c458a453da4b.jpg,640,640,Paper,83,329,321,430
egohands-public-1625860379292_png_jpg.rf.cceac9a89cc35430d35b528eb9932142.jpg,640,640,Scissors,391,114,640,391
IMG_7079_MOV-71_jpg.rf.ccde42fcdf122ab4aaf7758291744092.jpg,640,640,Paper,0,213,370,578


egohands-public-1624563395284_png_jpg.rf.cd783dfb2708fc01b37b74bf57b4e458.jpg,640,640,Scissors,438,277,633,480

Photo-on-2-16-22-at-10-20-AM-6_jpg.rf.cd1c14737ee40a81f8ecebd2d9022386.jpg,640,640,Scissors,78,381,165,640
egohands-public-1620850472747_png_jpg.rf.cce5bf959e5091587ff58a030bd794ad.jpg,640,640,Scissors,125,287,364,549
JWitt-RCP_mp4-86_jpg.rf.cda1a5df673b531f7796a8017ca84f63.jpg,640,640,Paper,105,105,393,384
egohands-public-1626386612682_png_jpg.rf.cda576340df940d5873e394163dc2fde.jpg,640,640,Rock,200,458,401,640
egohands-public-1624035531232_png_jpg.rf.cda4692997e5e9fd6f2d7c9deda3f5df.jpg,640,640,Scissors,268,207,617,528
egohands-public-1625151606135_png_jpg.rf.cd1b82bb80397ef961d5fed54683ea32.jpg,640,640,Rock,79,335,314,570
20220216_222059_jpg.rf.cda32b3f04aa9905c941471c02c517e7.jpg,640,640,Paper,45,251,523,473

zoom_tests_RockPaperScissors-mohamed_mp4-44_jpg.rf.cddd9d78c37658fb67f307ebbd9274e1.jpg,640,640,Rock,370,0,564,514
Photo-on-2-16-22-at-10-18-AM_jpg.rf.ce0b6c294f427a7f8c729339789dc362.jpg,640,640,Rock,400,347,498,540
